timestamp,latitude,longitude,sog,cog,heel,trim,Tack
2025-11-23T09:39:34.058-0500,28.385562600000000,-80.6430898,4.1,332.7,5.2,7.7,P
2025-11-23T09:39:34.557-0500,28.385570500000000,-80.6430964,4,336.1,7.5,5,P
2025-11-23T09:39:35.064-0500,28.385578499999998,-80.6431031,4.2,333.4,6.4,5.6,P
2025-11-23T09:39:35.555-0500,28.385586199999999,-80.6431101,4.3,332.9,6.9,4.3,P
2025-11-23T09:39:36.065-0500,28.385594200000000,-80.6431171,4.3,331.3,4.4,9.1,P
2025-11-23T09:39:36.556-0500,28.385602400000000,-80.6431244,4.4,333.4,6.3,4.9,P
2025-11-23T09:39:37.083-0500,28.385610600000000,-80.6431311,4.4,333.6,5.7,3.8,P
2025-11-23T09:39:37.555-0500,28.385618999999998,-80.6431386,4.6,333.6,4.5,7.5,P
2025-11-23T09:39:38.055-0500,28.385627599999999,-80.6431461,4.7,334.7,7.2,4.3,P
2025-11-23T09:39:38.555-0500,28.385636500000000,-80.6431539,4.8,331.9,7,4.6,P
2025-11-23T09:39:39.059-0500,28.385645499999999,-80.6431613,4.8,334.3,7.5,5.2,P
2025-11-23T09:39:39.547-0500,28.385654299999999,-80.6431686,4.7,336.9,9.6,6.5,P
2025-11-23T09:39:40.065-0500,28.385663399999999,-80.6431763,4.9,333,7.3,5.6,P
2025-11-23T09:39:40.555-0500,28.385672499999998,-80.6431843,4.9,334.6,9.6,4,P
2025-11-23T09:39:41.069-0500,28.385681699999999,-80.6431923,5,334.1,7.5,7.3,P
2025-11-23T09:39:41.557-0500,28.385691099999999,-80.6432002,5,334.3,8.3,4.3,P
2025-11-23T09:39:42.079-0500,28.385700300000000,-80.6432081,5,335.4,8.8,3.3,P
2025-11-23T09:39:42.557-0500,28.385710000000000,-80.6432169,5.1,331.9,5.2,7.1,P
2025-11-23T09:39:43.058-0500,28.385719500000000,-80.6432248,5.2,333.6,8.3,2.7,P
2025-11-23T09:39:43.555-0500,28.385728300000000,-80.6432336,5.1,332.7,8.5,5.6,P
2025-11-23T09:39:44.061-0500,28.385737199999998,-80.6432419,5.1,333.1,8.4,4.4,P
2025-11-23T09:39:44.555-0500,28.385745699999998,-80.6432505,5,330.3,4.6,5.3,P
2025-11-23T09:39:45.068-0500,28.385754400000000,-80.6432587,5,332,6.4,5.1,P
2025-11-23T09:39:45.556-0500,28.385763699999998,-80.6432675,5,331.8,7.5,4.7,P
2025-11-23T09:39:46.080-0500,28.385772400000000,-80.6432759,5,329.8,7.5,5.4,P
2025-11-23T09:39:46.558-0500,28.385780600000000,-80.6432843,4.9,329.6,6.9,4.5,P
2025-11-23T09:39:47.080-0500,28.385789199999998,-80.6432925,4.9,332.5,9.1,2.9,P
2025-11-23T09:39:47.555-0500,28.385797600000000,-80.6433016,4.8,331.6,8.3,7.7,P
2025-11-23T09:39:48.060-0500,28.385804999999998,-80.643312,5,323.8,11.1,1,P
2025-11-23T09:39:48.557-0500,28.385809499999997,-80.6433234,5,304,12.9,3.8,P
2025-11-23T09:39:49.069-0500,28.385809099999999,-80.6433341,4.6,273.9,-1.1,5.9,P
2025-11-23T09:39:49.557-0500,28.385805299999998,-80.6433423,4.1,247.8,-10.3,-0.5,
2025-11-23T09:39:50.067-0500,28.385799100000000,-80.643347,3.5,227.6,-28.9,6.5,
2025-11-23T09:39:50.559-0500,28.385792700000000,-80.643351,3.2,221.3,-28.2,4.3,
2025-11-23T09:39:51.087-0500,28.385786899999999,-80.6433548,3,222.9,-32.4,8.7,
2025-11-23T09:39:51.556-0500,28.385779899999999,-80.6433612,3.2,230,-23.2,6.3,
2025-11-23T09:39:52.056-0500,28.385773399999998,-80.6433693,4,233.6,-14.3,7.4,
2025-11-23T09:39:52.555-0500,28.385766399999998,-80.6433784,4.3,230.9,-7.2,7.2,
2025-11-23T09:39:53.061-0500,28.385758299999999,-80.6433864,4.7,230.7,-5.3,5.6,
2025-11-23T09:39:53.544-0500,28.385749600000000,-80.643395,4.8,232.3,-4.3,8.8,
2025-11-23T09:39:54.065-0500,28.385740599999998,-80.6434033,5,233.1,-9,4.7,
2025-11-23T09:39:54.555-0500,28.385731999999997,-80.6434122,5.1,236.2,-11.7,5.1,
2025-11-23T09:39:55.070-0500,28.385723799999997,-80.6434212,5,237.2,-14.4,5,
2025-11-23T09:39:55.555-0500,28.385716199999997,-80.6434306,4.9,238.7,-11,6.6,
2025-11-23T09:39:56.080-0500,28.385708299999997,-80.6434403,4.9,238.5,-11.1,5.9,
2025-11-23T09:39:56.556-0500,28.385700799999999,-80.6434499,4.9,239.2,-11.5,5,
2025-11-23T09:39:57.056-0500,28.385693399999997,-80.6434598,5,239,-6.8,8.5,
2025-11-23T09:39:57.557-0500,28.385685899999999,-80.6434694,4.9,239.2,-10.6,4.8,
2025-11-23T09:39:58.063-0500,28.385678299999999,-80.6434795,5,239.7,-5.5,7.2,
2025-11-23T09:39:58.556-0500,28.385670800000000,-80.6434898,5.1,240.1,-6.9,5.1,
2025-11-23T09:39:59.071-0500,28.385663399999999,-80.6435,5.1,239.9,-5.6,6.8,
2025-11-23T09:39:59.555-0500,28.385655900000000,-80.64351,5.1,240.7,-6.4,4.5,
2025-11-23T09:40:00.082-0500,28.385648600000000,-80.6435203,5,240,-7.5,5.9,
2025-11-23T09:40:00.559-0500,28.385640899999999,-80.6435302,5.1,239.7,-6.2,5.7,
2025-11-23T09:40:01.055-0500,28.385633299999999,-80.6435402,5.1,238.8,-7.9,7,
2025-11-23T09:40:01.558-0500,28.385625399999999,-80.6435503,5.1,239,-7.5,4.8,
2025-11-23T09:40:02.057-0500,28.385617499999999,-80.6435599,5.1,238.1,-7.2,7.3,
2025-11-23T09:40:02.564-0500,28.385609599999999,-80.6435697,5.1,238.9,-9.4,5.6,
2025-11-23T09:40:03.064-0500,28.385601699999999,-80.6435798,5.1,240.1,-10.3,4.8,
2025-11-23T09:40:03.556-0500,28.385594299999998,-80.6435898,5.1,241,-8.3,7.3,
2025-11-23T09:40:04.066-0500,28.385586399999998,-80.6436003,5.1,240.7,-6.2,7.1,
2025-11-23T09:40:04.555-0500,28.385578599999999,-80.6436103,5.2,240.2,-8.5,3,
2025-11-23T09:40:05.078-0500,28.385571299999999,-80.6436203,5.1,241.1,-7.5,9.1,
2025-11-23T09:40:05.555-0500,28.385563699999999,-80.6436306,5.1,241.1,-9.5,6.7,
2025-11-23T09:40:06.055-0500,28.385555999999998,-80.6436408,5.1,241.9,-12.4,5.9,
2025-11-23T09:40:06.557-0500,28.385548799999999,-80.643651,5.1,244.9,-14.2,6,
2025-11-23T09:40:07.063-0500,28.385541900000000,-80.6436621,5.2,246.7,-11.1,5.6,
2025-11-23T09:40:07.558-0500,28.385535800000000,-80.6436735,5.2,247.5,-6.4,5.2,
2025-11-23T09:40:08.068-0500,28.385529499999997,-80.6436846,5.1,247.9,-5.6,5.4,
2025-11-23T09:40:08.557-0500,28.385522699999999,-80.6436959,5.1,247,-5.5,5.8,
2025-11-23T09:40:09.081-0500,28.385516299999999,-80.6437071,5.2,247.2,-3.9,5.5,
2025-11-23T09:40:09.557-0500,28.385509599999999,-80.6437182,5.1,247.3,-4.1,5.4,
2025-11-23T09:40:10.058-0500,28.385503099999998,-80.6437291,5.1,246.5,-3.5,6.3,
2025-11-23T09:40:10.559-0500,28.385496499999999,-80.64374,5.1,246.6,-5.9,6.3,
2025-11-23T09:40:11.062-0500,28.385489799999998,-80.6437508,5.1,246.4,-5.1,4.2,
2025-11-23T09:40:11.561-0500,28.385483699999998,-80.6437609,4.9,246.2,-6.9,6.2,
2025-11-23T09:40:12.064-0500,28.385477099999999,-80.6437714,4.9,246.4,-6.9,5.4,
2025-11-23T09:40:12.560-0500,28.385470099999999,-80.643782,4.9,246.2,-7.1,4.6,
2025-11-23T09:40:13.073-0500,28.385463800000000,-80.6437926,4.9,247.7,-5.3,5.3,
2025-11-23T09:40:13.559-0500,28.385457700000000,-80.6438031,4.9,247.5,-5.2,7,
2025-11-23T09:40:14.082-0500,28.385451199999999,-80.6438142,5,247.4,-5.5,3.7,
2025-11-23T09:40:14.559-0500,28.385445099999998,-80.6438246,5,247.2,-3.5,6.7,
2025-11-23T09:40:15.058-0500,28.385438199999999,-80.6438353,5,246.4,-7.5,5.7,
2025-11-23T09:40:15.559-0500,28.385431699999998,-80.6438459,5,247.3,-6,4.1,
2025-11-23T09:40:16.061-0500,28.385425599999998,-80.6438565,4.9,247.7,-4,8.9,
2025-11-23T09:40:16.550-0500,28.385419100000000,-80.6438672,4.9,247.4,-6.1,5.3,
2025-11-23T09:40:17.067-0500,28.385412799999997,-80.643878,5,246.9,-3.8,5.3,
2025-11-23T09:40:17.559-0500,28.385406600000000,-80.6438883,4.9,246.6,-1.4,7.1,
2025-11-23T09:40:18.070-0500,28.385400299999997,-80.6438986,4.9,245.1,-1.9,4.9,
2025-11-23T09:40:18.559-0500,28.385393900000000,-80.6439086,4.8,245,-5.1,4.2,
2025-11-23T09:40:19.084-0500,28.385387399999999,-80.6439187,4.8,245.3,-1.1,6.3,
2025-11-23T09:40:19.563-0500,28.385381199999998,-80.6439287,4.8,244.9,-3.8,4.3,
2025-11-23T09:40:20.061-0500,28.385374599999999,-80.6439386,4.8,245.6,-3.8,5.5,
2025-11-23T09:40:20.561-0500,28.385368199999998,-80.6439482,4.7,243.3,-1.3,6.3,
2025-11-23T09:40:21.064-0500,28.385361899999999,-80.6439577,4.7,242.6,0.6,6.8,
2025-11-23T09:40:21.561-0500,28.385354799999998,-80.6439671,4.7,242,-3.6,5.1,
2025-11-23T09:40:22.068-0500,28.385348000000000,-80.6439769,4.8,242.4,-4.1,5.8,
2025-11-23T09:40:22.557-0500,28.385341199999999,-80.6439861,4.8,240,-2.3,5.6,
2025-11-23T09:40:23.082-0500,28.385334499999999,-80.6439953,4.6,240.9,-4.2,4,
2025-11-23T09:40:23.557-0500,28.385327099999998,-80.6440045,4.6,241,-4.8,6.9,
2025-11-23T09:40:24.055-0500,28.385320000000000,-80.6440143,4.8,242,-4.6,3.6,
2025-11-23T09:40:24.557-0500,28.385313000000000,-80.6440236,4.8,241.7,-4.5,7.2,
2025-11-23T09:40:25.063-0500,28.385306499999999,-80.6440329,4.7,240,-3.2,6.5,
2025-11-23T09:40:25.545-0500,28.385299799999999,-80.6440421,4.6,241.7,-3.1,7,
2025-11-23T09:40:26.065-0500,28.385293599999997,-80.6440513,4.5,240.3,-3.3,7.2,
2025-11-23T09:40:26.557-0500,28.385287099999999,-80.64406,4.4,239.5,-5.1,3.7,
2025-11-23T09:40:27.069-0500,28.385280599999998,-80.6440681,4.3,240.3,-3.3,6.4,
2025-11-23T09:40:27.558-0500,28.385274199999998,-80.6440768,4.3,238.7,-2.3,6.1,
2025-11-23T09:40:28.080-0500,28.385267599999999,-80.6440853,4.3,239.3,-2.4,4.3,
2025-11-23T09:40:28.557-0500,28.385261199999999,-80.6440937,4.3,238.6,-3.8,4.7,
2025-11-23T09:40:29.058-0500,28.385254199999999,-80.6441021,4.3,237.6,-6,4.3,
2025-11-23T09:40:29.557-0500,28.385247199999998,-80.6441107,4.4,238.3,-5.6,5.3,
2025-11-23T09:40:30.062-0500,28.385240199999998,-80.644119,4.4,238.3,-5.7,6,
2025-11-23T09:40:30.559-0500,28.385233499999998,-80.6441274,4.3,238.2,-5.3,6.3,
2025-11-23T09:40:31.072-0500,28.385226799999998,-80.6441357,4.3,237.8,-2,5.7,
2025-11-23T09:40:31.558-0500,28.385220000000000,-80.644144,4.3,236,-1.6,6.1,
2025-11-23T09:40:32.080-0500,28.385213300000000,-80.6441521,4.3,235.6,-1.3,3.8,
2025-11-23T09:40:32.560-0500,28.385205899999999,-80.6441596,4.3,233.5,-3.8,9.4,
2025-11-23T09:40:33.079-0500,28.385198899999999,-80.6441669,4.1,234.4,-6.5,4.7,
2025-11-23T09:40:33.558-0500,28.385192199999999,-80.6441747,4.1,234.6,-6.5,7,
2025-11-23T09:40:34.061-0500,28.385185199999999,-80.6441824,4.1,234.3,-6.7,4.1,
2025-11-23T09:40:34.557-0500,28.385178000000000,-80.6441898,4.2,233.2,-6.9,7.7,
2025-11-23T09:40:35.065-0500,28.385170499999997,-80.6441972,4.3,233.1,-6.7,5.8,
2025-11-23T09:40:35.557-0500,28.385162899999997,-80.6442049,4.2,233.8,-10.9,5.6,
2025-11-23T09:40:36.067-0500,28.385155800000000,-80.6442133,4.4,235.2,-4.4,5.7,
2025-11-23T09:40:36.557-0500,28.385148899999997,-80.6442212,4.4,233.6,-7.1,5.6,
2025-11-23T09:40:37.082-0500,28.385141299999997,-80.6442289,4.3,233.5,-7.7,5.8,
2025-11-23T09:40:37.558-0500,28.385133999999997,-80.6442365,4.3,232.4,-7.9,7.2,
2025-11-23T09:40:38.056-0500,28.385126499999998,-80.644244,4.3,234.2,-6.4,3.9,
2025-11-23T09:40:38.557-0500,28.385119299999999,-80.6442519,4.3,232.7,-7.4,7.7,
2025-11-23T09:40:39.063-0500,28.385111899999998,-80.6442593,4.3,233.4,-9.1,3.6,
2025-11-23T09:40:39.546-0500,28.385104799999997,-80.6442671,4.3,232.2,-6.7,8.8,
2025-11-23T09:40:40.066-0500,28.385097699999999,-80.6442745,4.2,232.6,-9,5.9,
2025-11-23T09:40:40.557-0500,28.385089999999998,-80.6442827,4.3,237.7,-13,7.8,
2025-11-23T09:40:41.071-0500,28.385083999999999,-80.6442922,4.5,252.7,-11.7,5.7,
2025-11-23T09:40:41.557-0500,28.385080799999997,-80.6443027,4.5,267.2,-10.6,3.7,
2025-11-23T09:40:42.082-0500,28.385080499999997,-80.6443133,4.2,285.3,-1.5,2.2,
2025-11-23T09:40:42.561-0500,28.385083099999999,-80.6443225,4,303.2,3.9,3.8,
2025-11-23T09:40:43.059-0500,28.385088900000000,-80.6443292,3.7,315.4,13.1,-0.8,
2025-11-23T09:40:43.557-0500,28.385095300000000,-80.6443329,3.5,330.2,29.9,-1.6,
2025-11-23T09:40:44.069-0500,28.385101299999999,-80.644336,3.1,343.1,30,2.7,
2025-11-23T09:40:44.559-0500,28.385107599999998,-80.644339,3,345.3,22.6,3.9,
2025-11-23T09:40:45.065-0500,28.385113799999999,-80.6443435,3,348.2,20.9,3.2,
2025-11-23T09:40:45.556-0500,28.385121200000000,-80.6443499,3.4,344.2,11.9,8,
2025-11-23T09:40:46.078-0500,28.385128299999998,-80.6443564,3.9,340.2,5.9,3.4,
2025-11-23T09:40:46.557-0500,28.385135299999998,-80.6443627,4,333.5,-2.4,4.2,
2025-11-23T09:40:47.053-0500,28.385142899999998,-80.6443689,4,335.3,2.9,7.6,
2025-11-23T09:40:47.555-0500,28.385150499999998,-80.6443753,4.1,334.7,2.9,4.6,
2025-11-23T09:40:48.057-0500,28.385157599999999,-80.6443813,4.1,334.7,1.2,7.4,
2025-11-23T09:40:48.544-0500,28.385164999999997,-80.644387,3.9,338.6,1.8,5.6,
2025-11-23T09:40:49.064-0500,28.385172899999997,-80.6443929,4.1,336.1,0.8,8.7,
2025-11-23T09:40:49.559-0500,28.385180999999999,-80.6443992,4,340.3,6.3,5.6,
2025-11-23T09:40:50.073-0500,28.385188799999998,-80.6444056,4.2,335.2,2.9,3.6,
2025-11-23T09:40:50.555-0500,28.385196699999998,-80.6444115,4.1,338.1,3.1,5.4,
2025-11-23T09:40:51.079-0500,28.385204399999999,-80.6444178,4.1,334.6,2,4.9,
2025-11-23T09:40:51.556-0500,28.385212299999999,-80.6444238,4.2,337.4,3.6,10.7,
2025-11-23T09:40:52.055-0500,28.385220799999999,-80.6444302,4.2,337.6,5.4,4.3,
2025-11-23T09:40:52.557-0500,28.385228699999999,-80.6444358,4.1,337.2,5.4,2.7,
2025-11-23T09:40:53.063-0500,28.385236599999999,-80.6444419,4.1,337.3,2.6,7.4,
2025-11-23T09:40:53.557-0500,28.385244600000000,-80.6444484,4.1,337.5,3.5,5,
2025-11-23T09:40:54.063-0500,28.385252200000000,-80.6444543,4.1,335,1.5,4.3,
2025-11-23T09:40:54.557-0500,28.385260299999999,-80.6444606,4.1,336.4,3.3,7.1,
2025-11-23T09:40:55.082-0500,28.385268199999999,-80.6444668,4.2,334.5,1.6,4.2,
2025-11-23T09:40:55.556-0500,28.385275600000000,-80.6444731,4.2,336.5,4,6,
2025-11-23T09:40:56.083-0500,28.385283399999999,-80.64448,4.2,334.4,1.8,5.1,
2025-11-23T09:40:56.555-0500,28.385290800000000,-80.6444863,4.2,333.6,0.9,6.9,
2025-11-23T09:40:57.056-0500,28.385297999999999,-80.6444927,4,335,1.3,3.9,
2025-11-23T09:40:57.555-0500,28.385305499999998,-80.6444987,3.9,338.6,2.9,10.8,
2025-11-23T09:40:58.063-0500,28.385313199999999,-80.6445048,4,337.5,3.9,6.8,
2025-11-23T09:40:58.556-0500,28.385320699999998,-80.6445108,4,338,6.6,2.4,
2025-11-23T09:40:59.065-0500,28.385328099999999,-80.644517,4.1,333.5,3.2,8.2,
2025-11-23T09:40:59.556-0500,28.385335599999998,-80.6445227,4,335.5,7.5,2.9,
2025-11-23T09:41:00.078-0500,28.385342899999998,-80.6445292,3.9,333.2,7.5,4.4,
2025-11-23T09:41:00.556-0500,28.385349999999999,-80.6445355,4,331.7,7.3,6,
2025-11-23T09:41:01.054-0500,28.385356800000000,-80.6445421,3.9,330,5.2,3.4,
2025-11-23T09:41:01.558-0500,28.385363299999998,-80.6445479,3.7,331.4,6.8,7.7,
2025-11-23T09:41:02.059-0500,28.385370599999998,-80.644554,3.8,332.2,6.6,4.2,
2025-11-23T09:41:02.545-0500,28.385377299999998,-80.6445596,3.7,336,10.7,5.1,
2025-11-23T09:41:03.063-0500,28.385384100000000,-80.6445661,3.9,332.7,12.1,3.3,
2025-11-23T09:41:03.556-0500,28.385390800000000,-80.6445727,3.8,332.3,8.8,5.8,
2025-11-23T09:41:04.070-0500,28.385396900000000,-80.6445793,3.7,329.8,4.6,5.4,
2025-11-23T09:41:04.557-0500,28.385403600000000,-80.6445856,3.7,332.2,3.7,4.6,
2025-11-23T09:41:05.078-0500,28.385410600000000,-80.6445917,3.8,333.6,2.6,5.3,
2025-11-23T09:41:05.555-0500,28.385417999999998,-80.6445978,3.8,333.8,5.2,2.9,
2025-11-23T09:41:06.055-0500,28.385425599999998,-80.6446035,3.9,336.1,5.5,5.1,
2025-11-23T09:41:06.556-0500,28.385432999999999,-80.6446094,3.9,336.8,5,2.2,
2025-11-23T09:41:07.062-0500,28.385440599999999,-80.6446154,3.9,335.1,5.6,5.7,
2025-11-23T09:41:07.555-0500,28.385448699999998,-80.6446216,4.2,334.7,9.7,1.5,
2025-11-23T09:41:08.065-0500,28.385455900000000,-80.6446282,4.1,333,8.8,5.1,
2025-11-23T09:41:08.556-0500,28.385463099999999,-80.6446353,4.1,334.8,10.7,4.2,
2025-11-23T09:41:09.082-0500,28.385470899999998,-80.6446424,4.2,331.3,8.6,5.4,
2025-11-23T09:41:09.555-0500,28.385478100000000,-80.6446497,4.3,331.7,10.6,4,
2025-11-23T09:41:10.054-0500,28.385484500000000,-80.6446574,4.2,327.5,6,4.9,
2025-11-23T09:41:10.556-0500,28.385491399999999,-80.644665,4.1,327.6,4.9,6.7,
2025-11-23T09:41:11.059-0500,28.385498499999997,-80.6446726,4.1,328.2,4.9,4.9,
2025-11-23T09:41:11.547-0500,28.385505499999997,-80.64468,4.2,329.9,6.2,5.1,
2025-11-23T09:41:12.062-0500,28.385512599999998,-80.6446879,4.2,327.3,4.9,5.9,
2025-11-23T09:41:12.555-0500,28.385519599999999,-80.6446957,4.3,327.9,6,4.3,
2025-11-23T09:41:13.066-0500,28.385526299999999,-80.6447034,4.2,326.3,5,4.9,
2025-11-23T09:41:13.557-0500,28.385532899999998,-80.6447112,4.2,325,4.3,4.2,
2025-11-23T09:41:14.079-0500,28.385539399999999,-80.6447191,4.1,327.4,5.2,4.7,
2025-11-23T09:41:14.556-0500,28.385546200000000,-80.6447271,4,326.1,2.8,5.5,
2025-11-23T09:41:15.057-0500,28.385552699999998,-80.6447346,4,328.4,2.5,4.5,
2025-11-23T09:41:15.556-0500,28.385559499999999,-80.6447421,4,327.8,0.6,5.9,
2025-11-23T09:41:16.059-0500,28.385566399999998,-80.6447492,4.1,329,1.8,5.1,
2025-11-23T09:41:16.556-0500,28.385573299999997,-80.6447558,4,329.2,2,4.1,
2025-11-23T09:41:17.065-0500,28.385580399999998,-80.6447621,3.9,333,3.9,7.2,
2025-11-23T09:41:17.557-0500,28.385587599999997,-80.6447691,4,333.3,4.6,5,
2025-11-23T09:41:18.078-0500,28.385594599999997,-80.6447756,4,332.4,5,5.2,
2025-11-23T09:41:18.557-0500,28.385601800000000,-80.6447825,4,332.3,4.4,5.3,
2025-11-23T09:41:19.079-0500,28.385608999999999,-80.6447897,4.1,332.5,5.6,6.4,
2025-11-23T09:41:19.556-0500,28.385616100000000,-80.6447968,4.1,331.7,5.3,4.5,
2025-11-23T09:41:20.058-0500,28.385623499999998,-80.6448037,4.1,332.9,3.7,5.9,
2025-11-23T09:41:20.555-0500,28.385631300000000,-80.6448108,4.2,332.3,3,6.2,
2025-11-23T09:41:21.064-0500,28.385638799999999,-80.6448181,4.2,330.7,3.9,2.6,
2025-11-23T09:41:21.557-0500,28.385645799999999,-80.6448248,4.2,333.9,5,4.3,
2025-11-23T09:41:22.065-0500,28.385652699999998,-80.6448316,4.1,330,2.6,5.3,
2025-11-23T09:41:22.556-0500,28.385659900000000,-80.6448381,4,333.3,4.2,7,
2025-11-23T09:41:23.080-0500,28.385666600000000,-80.6448446,3.9,330.3,2.4,4.9,
2025-11-23T09:41:23.555-0500,28.385672799999998,-80.6448513,3.7,330.2,4,4.6,
2025-11-23T09:41:24.053-0500,28.385679399999997,-80.6448576,3.8,329.4,2.6,4,
2025-11-23T09:41:24.557-0500,28.385685499999997,-80.6448643,3.8,330.3,3.8,5.1,
2025-11-23T09:41:25.060-0500,28.385692199999998,-80.6448708,3.7,330.5,2.7,6.2,
2025-11-23T09:41:25.556-0500,28.385698800000000,-80.6448774,3.7,331.9,3.9,6.7,
2025-11-23T09:41:26.063-0500,28.385705599999998,-80.644884,3.9,330.1,1.4,4.7,
2025-11-23T09:41:26.555-0500,28.385712299999998,-80.6448901,3.9,334.2,4.5,5.2,
2025-11-23T09:41:27.080-0500,28.385719399999999,-80.644897,4,330.4,2.9,6,
2025-11-23T09:41:27.555-0500,28.385726399999999,-80.644904,4,330.7,3.3,3.6,
2025-11-23T09:41:28.052-0500,28.385733099999999,-80.6449103,3.9,330.6,1.3,8,
2025-11-23T09:41:28.555-0500,28.385739800000000,-80.644917,3.8,331.3,3.1,4.6,
2025-11-23T09:41:29.058-0500,28.385746299999997,-80.6449236,3.8,332.1,1.7,5.9,
2025-11-23T09:41:29.555-0500,28.385753200000000,-80.6449305,3.8,331.3,1.7,6.1,
2025-11-23T09:41:30.068-0500,28.385760399999999,-80.6449369,3.8,334,1.9,4,
2025-11-23T09:41:30.557-0500,28.385767399999999,-80.6449431,3.8,330.8,2.8,7.5,
2025-11-23T09:41:31.079-0500,28.385774299999998,-80.6449492,3.9,336.4,2.9,2.5,
2025-11-23T09:41:31.557-0500,28.385781200000000,-80.6449553,3.8,334.7,2.7,9.1,
2025-11-23T09:41:32.056-0500,28.385787999999998,-80.6449607,3.7,335,5.3,4.8,
2025-11-23T09:41:32.556-0500,28.385794699999998,-80.6449664,3.6,338.1,4.4,4,
2025-11-23T09:41:33.061-0500,28.385800999999997,-80.644973,3.6,333.3,-0.2,6.1,
2025-11-23T09:41:33.560-0500,28.385807799999998,-80.6449784,3.7,333.9,4.8,3.1,
2025-11-23T09:41:34.067-0500,28.385814600000000,-80.6449839,3.6,335.7,4.3,4.9,
2025-11-23T09:41:34.557-0500,28.385821300000000,-80.6449896,3.6,335.8,4.5,6.4,
2025-11-23T09:41:35.081-0500,28.385828000000000,-80.6449951,3.5,336.2,6.5,4.2,
2025-11-23T09:41:35.556-0500,28.385835199999999,-80.6450008,3.6,335.7,6.4,6.1,
2025-11-23T09:41:36.056-0500,28.385841700000000,-80.6450068,3.7,333.7,5.1,6.2,
2025-11-23T09:41:36.560-0500,28.385848100000000,-80.6450125,3.5,333,5.1,4.8,
2025-11-23T09:41:37.062-0500,28.385854899999998,-80.6450183,3.6,334.3,5.7,5,
2025-11-23T09:41:37.560-0500,28.385861899999998,-80.6450247,3.7,332.2,5.4,5.5,
2025-11-23T09:41:38.068-0500,28.385868700000000,-80.6450309,3.8,332.4,6.8,3.8,
2025-11-23T09:41:38.556-0500,28.385875899999998,-80.6450373,3.9,333.8,8.5,3.8,
2025-11-23T09:41:39.082-0500,28.385882400000000,-80.645044,3.9,329.6,2.2,6.5,
2025-11-23T09:41:39.556-0500,28.385889199999998,-80.6450503,3.8,333.4,6.8,4,
2025-11-23T09:41:40.061-0500,28.385896100000000,-80.6450565,3.8,333.1,3.4,6.6,
2025-11-23T09:41:40.545-0500,28.385902899999998,-80.6450627,3.8,332.2,5.9,4.9,
2025-11-23T09:41:41.064-0500,28.385909999999999,-80.6450688,3.8,334.4,8.7,3.9,
2025-11-23T09:41:41.558-0500,28.385917299999999,-80.645075,3.8,332.5,7.7,5.8,
2025-11-23T09:41:42.068-0500,28.385924400000000,-80.6450811,3.9,333,8.1,4.4,
2025-11-23T09:41:42.557-0500,28.385931099999997,-80.6450875,3.9,332.1,5.8,5,
2025-11-23T09:41:43.077-0500,28.385938299999999,-80.6450938,3.9,332.7,7.7,5.6,
2025-11-23T09:41:43.556-0500,28.385945199999998,-80.6450998,3.9,335.5,8.6,4.8,
2025-11-23T09:41:44.059-0500,28.385952300000000,-80.6451061,3.8,332.3,8.3,3.2,
2025-11-23T09:41:44.544-0500,28.385959199999999,-80.6451127,3.7,335.1,9.2,5.8,
2025-11-23T09:41:45.063-0500,28.385966499999999,-80.6451193,3.8,332.9,6.2,5.8,
2025-11-23T09:41:45.556-0500,28.385973900000000,-80.6451259,4,335.7,8.9,4.3,
2025-11-23T09:41:46.079-0500,28.385981200000000,-80.6451326,4.1,332.3,7,4.8,
2025-11-23T09:41:46.556-0500,28.385988699999999,-80.6451397,4.2,332.5,7.2,5.4,
2025-11-23T09:41:47.080-0500,28.385995899999998,-80.6451462,4.1,331.8,6,5.4,
2025-11-23T09:41:47.559-0500,28.386003199999998,-80.6451523,4,332.8,6.2,3.8,
2025-11-23T09:41:48.058-0500,28.386010299999999,-80.6451586,4,332.8,6.6,5.1,
2025-11-23T09:41:48.549-0500,28.386018000000000,-80.6451646,4,333.2,7.1,5.7,
2025-11-23T09:41:49.067-0500,28.386025999999998,-80.6451713,4.1,333.9,11,3.8,
2025-11-23T09:41:49.557-0500,28.386033699999999,-80.6451784,4.1,333.4,9.4,5.2,
2025-11-23T09:41:50.080-0500,28.386041299999999,-80.6451856,4.2,330,10.3,8.9,
2025-11-23T09:41:50.556-0500,28.386048700000000,-80.645193,4.3,330.9,9.2,4.3,
2025-11-23T09:41:51.054-0500,28.386056000000000,-80.6452008,4.3,329.5,4,7.5,
2025-11-23T09:41:51.557-0500,28.386063300000000,-80.6452088,4.4,330.3,4,5,
2025-11-23T09:41:52.060-0500,28.386070600000000,-80.6452165,4.4,330.1,2.1,6.1,
2025-11-23T09:41:52.557-0500,28.386078599999998,-80.645224,4.4,328.8,1.2,6.9,
2025-11-23T09:41:53.067-0500,28.386086599999999,-80.6452311,4.4,331.9,4.4,5.5,
2025-11-23T09:41:53.557-0500,28.386094799999999,-80.6452387,4.5,331.5,7.6,4.3,
2025-11-23T09:41:54.077-0500,28.386102699999999,-80.6452464,4.5,330.2,7.1,5.8,
2025-11-23T09:41:54.557-0500,28.386109899999997,-80.6452547,4.4,327,6.6,3.8,
